rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
844	119	224	0.046	74.177	0.483	942.1269	1510.9406	pile:94%	 the  The The .The
845	1163	224	0.046	74.223	0.214	981.1445	1602.5428	math:76%	 each  any  one  some  every  another
846	1685	224	0.046	74.269	0.048	696.0962	1141.2837	wiki:84%	 States  Asia  Turkey  Sea ago  Europe
847	1817	224	0.046	74.314	0.746	969.8105	1711.296	wiki:83%	, ), ;  ), ); —
848	990	223	0.045	74.36	0.513	891.5498	1468.0646	math:75%	 is  are  be is  not  also
849	1635	223	0.045	74.405	0.435	806.0792	1398.7017	wiki:51%	 of  to  from  in  throughout  between
850	1642	223	0.045	74.45	0.071	1214.1797	2265.0547	web:95%	,  and  the  with  until  for
851	1991	223	0.045	74.496	0.357	1109.6337	1757.2197	math:89%	$ }$ $$ )$ \\$ *$
852	195	222	0.045	74.541	0.166	579.2412	1033.7178	code:99%	 None 1 0 2  True 3
853	315	222	0.045	74.586	0.955	318.0439	645.918	code:100%	\n )\n
854	325	222	0.045	74.631	0.432	962.6016	1707.6639	web:38%	 first  second  next  last  third  final
855	500	222	0.045	74.676	0.357	570.624	954.6456	code:97%	 __ (__ __ .__  '__ /__
856	555	222	0.045	74.721	1.0	1051.3047	2479.7227	math:51%	_
857	1880	222	0.045	74.767	1.0	993.1025	1684.1934	math:42%	 
858	422	221	0.045	74.812	0.283	662.5957	948.7686	code:98%	)  any  or #       
859	458	221	0.045	74.856	0.031	714.0533	1369.3834	wiki:34%	 Franklin  Ada  Liberty ley  Eden k
860	1131	221	0.045	74.901	0.607	956.7773	1576.5669	web:46%	 the  The The
861	705	220	0.045	74.946	0.869	997.0977	1497.7061	wiki:95%	 the  The -day  mythical the
862	786	220	0.045	74.991	0.955	1076.7217	1967.6415	wiki:71%	   \xa0 
863	1073	220	0.045	75.036	0.094	720.6543	1409.252	wiki:46%	 world  Earth  country  today  children  year
864	1440	220	0.045	75.08	0.301	941.1671	1553.4569	math:76%	 of  with  for  has  by  to
865	1662	220	0.045	75.125	0.044	1007.9044	1522.3881	math:88%	 regular  zero  closed able vable  measurable
866	3	219	0.045	75.17	0.404	502.6396	894.3223	code:100%	#\n .\n \n >\n )\n  \n
867	772	219	0.045	75.214	0.02	844.2319	1428.4082	math:94%	 Law ations polation  Problem  Calculator  Rules
868	1679	219	0.045	75.259	1.0	831.9141	1608.1053	math:33%	 
869	1929	219	0.045	75.303	0.631	1008.4277	2187.7227	pile:40%	  -  - , . –
870	1400	218	0.044	75.348	1.0	1134.0645	2183.5312	math:58%	\xa0
871	130	217	0.044	75.392	0.049	1108.8574	1834.4747	pile:75%	 results  studies  findings  conditions  that ities
872	692	217	0.044	75.436	0.108	1034.7427	1667.486	web:39%	%  million 000 20  billion 100
873	292	216	0.044	75.48	0.339	648.3457	1103.6367	code:100%	                                                           
874	859	216	0.044	75.524	0.031	776.4004	1462.5898	code:94%	_name  direction  s  u .name 2
875	1660	216	0.044	75.568	0.012	1056.3204	1693.0656	web:53%	 Director ism ers  Up  Ideas  Role
876	97	215	0.044	75.612	0.77	576.1572	820.7344	code:93%	 the  under :  :: #  The
877	164	215	0.044	75.655	0.58	827.0429	1217.043	math:100%	 $$ $$  \\$  $  ($
878	376	215	0.044	75.699	1.0	852.7012	1839.1205	math:66%	.
879	735	215	0.044	75.743	0.347	931.2842	1235.6798	code:97%	                                                             
880	963	215	0.044	75.787	0.748	573.2139	1405.3094	code:95%	\n  #\n # )\n  *\n ()\n
881	1170	215	0.044	75.83	0.081	623.48	1287.9639	pile:31%	 instead  terms  lack  result  importance  consists
882	1433	215	0.044	75.874	0.022	1195.7526	1908.5187	web:41%	 US  DC  CAP  AV  AM CG
883	1503	215	0.044	75.918	0.065	884.5425	1401.6766	math:82%	 show  prove  find  solving  compute  establish
884	527	214	0.044	75.961	0.71	994.4473	1718.9609	web:32%	 at  At At at .at king
885	969	214	0.044	76.005	0.042	1209.6953	1851.7246	pile:88%	 opioid  DNA  cellular  cell  growth ion
886	1274	214	0.044	76.048	0.631	962.6816	1792.6368	pile:83%	 the  The The  Their
887	1388	214	0.044	76.092	0.58	1095.589	2064.1311	pile:78%	 a  A
888	50	213	0.043	76.135	0.285	1025.7275	2064.8154	code:45%	_ - [ (   =
889	695	213	0.043	76.178	0.308	1144.5986	1755.1278	pile:85%	,  that ;  but  whether  which
890	1486	213	0.043	76.222	0.102	1381.3218	2060.6003	wiki:32%	os  antis  ins  cons  res  des
891	1520	213	0.043	76.265	0.182	1076.6952	1812.4393	pile:67%	 of  for  to  in  with  from
892	1866	213	0.043	76.308	0.086	1351.2529	2130.4299	code:64%	3  t  cv an ot  home
893	1988	213	0.043	76.352	0.236	555.1113	798.71	code:95%	 See  of  with  under
894	288	212	0.043	76.395	0.021	1258.2831	2233.2871	code:82%	NE MQ COPY IM _CO AMP
895	909	212	0.043	76.438	1.0	899.2207	1515.5372	code:42%	,
896	1524	212	0.043	76.481	0.54	748.2959	1236.1494	code:100%	                                 
897	994	211	0.043	76.524	0.468	751.0991	1348.8905	math:36%	201 200 199 196 177 197
898	362	210	0.043	76.567	0.029	601.3438	1031.291	code:100%	_ops  config  settings gettext _util _utils
899	1458	210	0.043	76.61	0.335	665.4814	995.3496	code:98%	 the  by #  to       
900	1643	210	0.043	76.652	0.021	1134.8525	1946.4053	code:86%	\\' 1 2 '' .ForeignKey )s
901	1804	209	0.043	76.695	0.03	696.5347	1232.3468	wiki:74%	 Islands  Park ria  Sea os  Street
902	276	208	0.042	76.737	0.027	767.5073	1623.3872	math:40%	. el  Booker is er ou
903	284	208	0.042	76.779	0.413	1092.4336	1806.1249	pile:100%	                                                    
904	754	208	0.042	76.822	0.423	842.7432	1473.0175	math:96%	^{  { { {{{  ^{  _{
905	1449	208	0.042	76.864	0.117	733.8994	1295.3203	wiki:62%	 Austin  Aberdeen  Ada  Atlantic  Atlas a
906	1682	208	0.042	76.906	0.737	552.4336	920.9726	code:100%	\n \r\n  \n  *\n ()\n
907	638	207	0.042	76.948	1.0	212.8848	438.6778	code:100%	import
908	275	206	0.042	76.99	0.176	658.4189	1152.83	code:99%	\n )\n \n\n )\n\n ()\n ()\n\n
909	947	206	0.042	77.032	0.901	698.0049	1326.084	wiki:69%	 in  In in
910	989	206	0.042	77.074	0.664	826.377	1349.087	math:82%	 the  The The the  whose  their
911	1175	206	0.042	77.116	0.732	935.7294	1500.838	math:52%	. ).   `. ". ’.
912	1553	206	0.042	77.158	0.279	1027.0039	1609.4757	wiki:37%	 able  according  referred According  According  due
913	321	205	0.042	77.2	0.056	1752.0275	2823.4727	pile:66%	 de  en  el  a  por  desde
914	739	205	0.042	77.241	0.034	1016.9863	1735.5781	code:68%	2 1 .length 0  err x
915	999	205	0.042	77.283	0.019	1003.5732	1664.0526	web:94%	 minutes  sugar  oil  mixture  salad  milk
916	1959	205	0.042	77.325	0.914	1041.7402	1851.4491	math:37%	.  . =. ,.
917	622	204	0.041	77.366	0.016	1176.832	1940.5123	web:75%	i  let  champagne ,  juice  hot
918	1196	204	0.041	77.408	0.036	1128.5487	1865.5009	wiki:45%	 seed  garlic occus um illus  grass
919	755	203	0.041	77.449	0.342	801.373	1483.6094	code:90%	0 1 2 [index [i [o
920	1072	203	0.041	77.49	0.092	1048.5302	1594.1582	pile:99%	3 4 2 5 0 6
921	1639	203	0.041	77.532	0.888	380.5566	637.1747	code:100%	\n \r\n
922	1822	203	0.041	77.573	1.0	770.7333	1570.0294	math:45%	,
923	805	202	0.041	77.614	0.499	822.9482	1465.0145	wiki:76%	 was  is  were  been  also  officially
924	1412	202	0.041	77.655	0.193	1101.8809	1717.2406	math:53%	 of  with  to  in  for  on
925	1701	202	0.041	77.696	0.034	874.979	1441.9481	web:48%	 here  default  dir  ones .com 2
926	339	201	0.041	77.737	0.25	873.2597	1497.7612	web:59%	 want  need  wanted  like  needs  try
927	654	201	0.041	77.778	0.091	799.998	1283.7646	code:99%	f ib 3 illion .core .utils
928	1482	201	0.041	77.819	0.61	1023.9795	1748.4501	math:61%	 have  has  having Have  currently  Has
929	1949	201	0.041	77.86	0.072	665.627	1232.9452	math:84%	22 1 27 12 3 14
930	269	200	0.041	77.9	0.036	734.581	1228.8566	pile:29%	. ; ,  Bill  and  [
931	466	200	0.041	77.941	0.308	813.874	1265.6553	code:100%	                                          #
932	1859	200	0.041	77.982	0.215	1302.6318	2179.5203	pile:90%	          #include             {\n
933	293	199	0.04	78.022	0.919	1045.8389	1623.3994	web:48%	 the the
934	621	199	0.04	78.063	0.238	1117.8702	1917.1191	math:35%	3 2 1 5 6 4
935	835	199	0.04	78.103	0.932	570.5	1164.3672	math:94%	frac om symbol line
936	840	199	0.04	78.144	1.0	965.2744	1490.9502	code:91%	,
937	1097	199	0.04	78.184	0.837	924.5684	1767.625	wiki:47%	 a  A A a /a
938	1321	199	0.04	78.225	0.9	430.8262	734.0118	code:100%	             
939	1729	199	0.04	78.265	0.64	909.6094	1658.9838	web:48%	 the  The The
940	1779	199	0.04	78.306	0.476	753.958	1265.6512	code:99%	 import ,        (
941	1846	199	0.04	78.346	0.05	798.7988	1408.4034	web:42%	 comparison  directories  relative  serve  set .abspath
942	141	198	0.04	78.386	0.119	1067.576	1826.9921	web:55%	5 20 10 30 24 2
943	420	198	0.04	78.427	0.198	558.8936	1265.3358	wiki:59%	6 2 5 7 0 9
944	782	197	0.04	78.467	0.408	875.626	1448.5382	math:67%	? ). ! $. ... >
945	1222	197	0.04	78.507	0.585	1501.5575	2599.2471	pile:63%	\n  \n ,\n \n\n … .\n
946	1460	197	0.04	78.547	0.037	1140.8818	1847.9437	pile:70%	 molecular  Pi  cell  strain  acid  substance
947	1648	197	0.04	78.587	0.031	908.2852	1478.0371	pile:93%	 higher  found  discussed  important  used  different
948	1865	197	0.04	78.627	0.629	874.3281	1855.1826	pile:37%	 no  No No no  little \tno
949	537	196	0.04	78.667	0.098	1235.5449	2144.1917	code:36%	_l  fl /l  cl -l  Gl
950	594	196	0.04	78.707	1.0	1283.0819	2680.0234	code:48%	/
951	761	196	0.04	78.747	0.294	966.0322	1635.0118	code:100%	\n .\n .\n\n \n\n )\n\n ***\n
952	1187	196	0.04	78.786	0.065	1002.3208	1443.1982	math:84%	 number  form  point  order  size  term
953	1281	196	0.04	78.826	0.918	971.9937	1584.7609	wiki:37%	 the the
954	741	195	0.04	78.866	0.051	732.9766	1397.4707	pile:91%	 treatment  aim  frequency  effects  level  presence
955	753	195	0.04	78.906	0.679	936.1119	1486.3384	math:88%	 and and  or  &  And or
956	1383	195	0.04	78.945	1.0	945.0605	1468.6934	code:100%	,
957	1531	195	0.04	78.985	0.011	864.3423	1583.7266	wiki:70%	 NY  University  East M  Church &T
958	849	194	0.039	79.024	0.077	747.9736	1457.8517	wiki:57%	uation (s  album  film 6 2
959	1161	194	0.039	79.064	0.754	989.4024	1444.3867	code:97%	              async       async
960	456	193	0.039	79.103	0.391	579.6807	897.4208	code:96%	 a  received  obtain #      A
961	986	193	0.039	79.142	0.06	1052.7411	1527.2847	code:72%	.py  Code  configuration  Args 0 transaction
962	1013	193	0.039	79.182	0.166	1318.8467	2061.834	wiki:27%	 o ro  pro lo  Pro  ro
963	1111	193	0.039	79.221	0.195	1077.9072	1764.6339	web:45%	 he  who  He  she ,  She
964	1165	193	0.039	79.26	0.758	1010.6923	1591.6421	wiki:88%	 the  The The  entire
965	1289	193	0.039	79.299	0.403	939.3936	1408.536	math:93%	\n\n \n ?\n\n .\n\n .\n :\n\n
966	28	192	0.039	79.339	0.103	375.5059	799.8535	code:95%	5 4 3 1 0 2
967	871	192	0.039	79.378	0.263	901.2803	1557.4688	wiki:57%	 of  to  from  near  between  around
968	1539	192	0.039	79.417	0.102	624.3413	1149.7098	math:98%	3 2 0  PM 6 1
969	1739	192	0.039	79.456	1.0	799.918	1712.3964	pile:49%	 
970	1797	192	0.039	79.495	0.461	949.5167	1834.0059	wiki:35%	 A A "A  a
971	344	191	0.039	79.534	0.467	792.3334	1357.4501	wiki:96%	 of  to  and  from  into  over
972	410	191	0.039	79.572	0.44	902.5626	1808.3702	math:95%	 $ $  $$ $$  ($  $(
973	742	191	0.039	79.611	0.172	812.2549	1523.3661	math:46%	 do  can  Can  should  did Can
974	752	191	0.039	79.65	0.326	916.7432	1500.5897	web:48%	 make  made  making  makes  Make Make
975	1285	191	0.039	79.689	0.114	1145.3672	1993.951	code:65%	.com static /js example load 's
976	1896	191	0.039	79.728	0.018	905.8741	1668.4921	code:68%	Explicit Data ried Mode Queue List
977	541	190	0.039	79.767	0.703	781.83	1664.6543	wiki:44%	  -  ' ; .  [
978	767	190	0.039	79.805	0.193	871.3466	1772.9199	code:63%	 '  "  ` =" (' ::
979	952	190	0.039	79.844	0.241	941.0567	1684.0763	pile:94%	 patients  subjects  adults )  children  Patients
980	1083	190	0.039	79.882	0.451	701.2798	1218.0927	wiki:97%	 the  The The the
981	1443	190	0.039	79.921	0.196	1530.1022	2537.9658	code:27%	b B -b .b _b  abb
982	1703	190	0.039	79.96	0.073	1155.8944	1715.4503	pile:82%	ar bell el  fib ax  epith
983	644	189	0.038	79.998	0.213	811.2402	1299.9531	code:100%	:\n \n ",\n (\n ',\r\n ():\n
984	651	189	0.038	80.037	0.282	559.1661	1084.9463	code:94%	 program  License  file  Software  library  code
985	1031	189	0.038	80.075	0.092	1186.5986	2003.9551	pile:46%	 micro  bio ro  neuro io  retro
986	1735	189	0.038	80.114	0.304	525.713	779.5791	code:94%	,  MERCHANTABILITY  express  law  copies MERCHANTABILITY
987	179	188	0.038	80.152	1.0	844.0781	1692.2422	math:93%	}
988	208	188	0.038	80.19	0.059	887.4326	1424.7748	wiki:55%	 company  organization  group  band  museum  school
989	347	188	0.038	80.228	0.653	681.4062	1513.0392	code:100%	# \n * .\n\n ,\n :\n\n
990	590	188	0.038	80.267	0.045	1092.007	1525.619	math:91%	ach  product  compact $ $$  metric
991	1573	188	0.038	80.305	0.021	911.8525	1620.85	web:45%	duction  Animal  Alien emia  Books ber
992	343	187	0.038	80.343	0.043	871.2085	1717.5675	web:47%	 young  influential  local  greatest  fellow  early
993	76	186	0.038	80.381	0.273	940.6777	1868.4424	code:77%	\n '\n )\n ")\n "\n )\n\n
994	394	186	0.038	80.418	0.101	991.6064	1493.3945	wiki:95%	,  King  Emperor  son  Pope  as
995	676	186	0.038	80.456	0.089	987.5264	1712.7188	pile:100%	. .\n \n \n\n  Corporation ,
996	700	186	0.038	80.494	0.281	706.0527	1425.0184	math:52%	 how  How How how
997	1611	186	0.038	80.532	0.167	998.3027	1474.1582	wiki:77%	 American  Soviet  British  French  Russian  Armenian
998	1692	186	0.038	80.57	0.336	931.9287	1354.911	pile:36%	 if  when  If If When  When
999	392	185	0.038	80.607	0.061	1096.4194	1828.8439	pile:64%	)  study ,  analysis  disease DEM
1000	1316	185	0.038	80.645	0.014	673.8414	1493.1681	wiki:31%	o  Charles  George  Joseph  David i
1001	1568	185	0.038	80.683	1.0	248.5156	514.3867	code:98%	 General
1002	1710	185	0.038	80.72	0.044	1205.1045	1814.1593	wiki:48%	 first  young  great  successful  younger  old
1003	281	184	0.037	80.758	0.632	1062.6982	1666.549	math:51%	 and  then  or Or  is  perhaps
1004	299	184	0.037	80.795	0.147	1450.7333	1991.9463	pile:53%	 {\n :\n \n ;\n {\n }\n\n
1005	978	184	0.037	80.833	0.428	618.21	919.0303	code:93%	 This  this This #
1006	1109	184	0.037	80.87	0.891	932.9698	1612.1007	pile:98%	 a  A A
1007	1255	184	0.037	80.907	0.091	849.9384	1380.0801	wiki:51%	 served  living  lived  up  moved  live
1008	1294	184	0.037	80.945	0.422	517.709	1031.9786	code:100%	\n\n\n )\n\n\n __)\n\n\n ')\n\n\n ()\n\n\n '\n\n\n
1009	1838	184	0.037	80.982	0.148	1080.1237	1710.1113	web:54%	 people  those  anyone  someone  students  everyone
1010	277	183	0.037	81.02	0.504	858.1865	1315.2196	code:96%	 for  as for \tfor  lambda =lambda
1011	1003	183	0.037	81.057	0.324	717.8701	918.4912	code:93%	 it  Licensed  limitations  distributed #  Distributed
1012	1303	183	0.037	81.094	0.09	610.2402	1305.7638	math:71%	 Jan  May  Nov  Aug  Mar  Feb
1013	1405	183	0.037	81.131	0.406	745.0664	1168.8467	code:99%	__( __ ).__
1014	1698	183	0.037	81.168	0.081	877.4082	1520.1289	math:100%	2 }} 0 1 _n x
1015	1823	183	0.037	81.206	0.733	715.1445	1241.6805	wiki:83%	.    . ).
1016	557	182	0.037	81.243	0.152	1407.2404	2550.5825	code:45%	-s .s s (s -S /s
1017	757	182	0.037	81.28	0.009	750.4575	1358.5887	math:95%	 theorem  derivative  law  condition  routing  integral
1018	1206	182	0.037	81.317	0.355	1058.1768	1680.6875	math:44%	0 1 2 5 4 3
1019	1694	182	0.037	81.354	0.14	967.1591	1552.3192	wiki:98%	 Roman ian antine  French  Spanish ish
1020	59	181	0.037	81.391	0.326	567.125	849.3087	code:99%	#\n \n .\n >\n .\n\n />.\n
1021	600	181	0.037	81.427	0.019	1083.119	1657.9042	wiki:49%	 computer  film  book  screen  behaviour  social
1022	647	181	0.037	81.464	0.05	714.6016	1340.5634	code:95%	.path _kwargs  result _square leases  data
1023	1233	181	0.037	81.501	0.279	822.9443	1258.1846	wiki:99%	 ;  ,  (; , ;  (),
1024	1241	181	0.037	81.538	0.01	754.8633	1579.6328	code:73%	en bert o abin lod os
1025	1437	181	0.037	81.575	0.349	838.0245	1615.2256	wiki:88%	 are  is  was  be  were  been
1026	1603	181	0.037	81.611	0.344	833.6924	1530.0472	math:30%	 are  is  be  were  been  also
1027	1821	181	0.037	81.648	0.218	1086.2421	1452.8828	wiki:97%	 the  The
1028	1904	181	0.037	81.685	0.02	1018.6094	1735.7521	code:49%	 Model Group ifold  Graph  Synthetic uler
1029	578	180	0.037	81.722	0.023	772.7266	1440.1805	code:100%	 class  functions  dictionary  file  model  function
1030	717	180	0.037	81.758	0.725	1044.7383	1827.3319	wiki:45%	, ), .,  - ;  (),
1031	1200	180	0.037	81.795	0.03	818.4453	1385.9697	web:50%	 absolute  file  root  version  here  terms
1032	1347	180	0.037	81.832	0.024	883.9009	1454.309	pile:31%	 Ty  Let Jul  Gen Wil  Wil
1033	282	179	0.036	81.868	0.103	799.1157	1399.8444	code:91%	 Inc  Corporation  LLC  Google  Microsoft ,
1034	416	179	0.036	81.904	0.874	907.1367	1656.5078	web:39%	 at  near  At  to  as ending
1035	1018	179	0.036	81.941	0.133	1148.5312	2083.5386	pile:84%	 of  for  and ,  to  a
1036	1592	179	0.036	81.977	0.074	1024.0562	2217.1484	code:52%	, . -   \n 122
1037	1733	179	0.036	82.014	0.138	1125.7911	1774.7875	pile:64%	 public  new      private  static        
1038	1763	179	0.036	82.05	0.64	745.8154	1352.0293	wiki:70%	 was  is  been  also  later  then
1039	1799	179	0.036	82.086	0.819	875.6431	1373.1737	wiki:68%	 and  or  &  then
1040	10	178	0.036	82.123	0.347	521.8564	835.0205	code:98%	.   ).
1041	592	178	0.036	82.159	0.101	1072.608	1746.8334	pile:62%	 var  String  int  def let  val
1042	1875	178	0.036	82.195	0.033	808.7441	1544.3418	wiki:50%	 intestine cess ia  cavity us rophy
1043	1895	178	0.036	82.231	0.204	698.0234	939.2666	code:98%	.contrib .utils .db .core .auth .admin
1044	553	177	0.036	82.267	0.456	1083.7607	1763.5098	math:89%	\n\n \n .\n\n )\n\n :\n\n .\n
1045	728	177	0.036	82.303	0.082	1068.1271	2100.2119	wiki:40%	, :  on  –  Sun 28
1046	1011	177	0.036	82.339	0.089	641.9003	1410.924	pile:85%	1 name description ponse a datatype
1047	1151	177	0.036	82.375	0.26	974.4023	2276.9658	wiki:34%	" '
1048	1754	177	0.036	82.411	0.061	781.3838	1321.204	code:95%	 i  line  name  x  f  col
1049	706	176	0.036	82.447	0.1	895.7725	1332.0166	code:95%	,    Foundation  Inc  MA .,
1050	775	176	0.036	82.483	0.111	1118.7826	1808.2421	code:48%	www  com  org .mark .jar  www
1051	970	176	0.036	82.519	0.07	1245.0223	1728.7754	pile:93%	 clinical ological ic  genetic ophysical  visual
1052	1152	176	0.036	82.555	0.061	1119.3322	2008.7227	wiki:29%	 irre ore ge  collo  perce  cre
1053	1329	176	0.036	82.59	0.199	876.5439	1563.59	web:39%	 two  three  five  four  few  several
1054	1604	176	0.036	82.626	0.042	1000.7246	1715.6124	pile:96%	 communication  electronic  gas  liquid  machining  image
1055	588	175	0.036	82.662	0.101	994.624	1743.2422	math:77%	 algebra om  autom  count  mon hol
1056	1028	175	0.036	82.697	0.287	859.9219	1931.791	math:60%	 at , . :  May  Feb
1057	1118	175	0.036	82.733	0.174	1124.1593	1859.6525	web:46%	 are  is  be ’re  am  been
1058	1419	175	0.036	82.769	0.089	850.458	1667.0731	wiki:83%	 species  and  they  They  that  which
1059	1454	175	0.036	82.804	0.351	474.4356	733.2529	code:98%	 redistribute  modify #         
1060	1638	175	0.036	82.84	0.472	977.7499	1505.9053	math:94%	$ )$ }$ $$ ]$ 1
1061	1770	175	0.036	82.875	0.077	1154.2235	2032.2245	wiki:31%	 arr  intr tr  extr str  rel
1062	1915	175	0.036	82.911	0.106	1211.2186	1952.7303	pile:93%	2 3 1 ase ) A
1063	101	174	0.035	82.946	0.949	1140.4805	1809.3661	pile:88%	 in  In
1064	233	174	0.035	82.982	0.276	1571.1982	3002.4558	code:29%	C c -c _c /c .c
1065	415	174	0.035	83.017	0.444	877.5274	1339.0609	wiki:45%	 of  and  for  in  & ,
1066	1469	174	0.035	83.052	0.056	1096.8613	1550.8134	math:93%	 maximal  compact ducible  finite able  any
1067	1938	174	0.035	83.088	0.055	1074.2002	1570.7601	web:47%	 with  to  see  tell  led  met
1068	770	173	0.035	83.123	0.232	1259.7477	1991.4873	wiki:31%	 self  post  non  cross  inter  super
1069	971	173	0.035	83.158	0.287	706.5693	1326.964	math:55%	 want  need  like  trying  try  needs
1070	1179	173	0.035	83.193	0.046	1164.5333	1956.1984	pile:92%	 two  all  three 5 %) 559
1071	1403	173	0.035	83.229	0.114	710.399	1361.9823	code:66%	@gmail github 2 .djangoproject co .wikipedia
1072	228	172	0.035	83.264	0.098	1081.1266	1724.6876	math:96%	display bold over { stack math
1073	230	172	0.035	83.299	0.023	930.3389	1682.6348	wiki:50%	ov son us , ne ogan
1074	1359	172	0.035	83.334	1.0	1262.6514	2416.3284	math:64%	)
1075	1464	172	0.035	83.369	0.367	659.3887	1173.1093	math:44%	'm  am ’m  was  still  also
1076	1586	172	0.035	83.404	0.136	345.789	851.9296	wiki:38%	 June  April  March  July  February  August
1077	1841	172	0.035	83.439	0.416	647.2393	1320.9286	math:34%	 is  there  was ’s 's  been
1078	372	171	0.035	83.473	0.028	1026.7218	1813.4406	web:65%	 rear  overflow  shift  side  pipe  corner
1079	14	169	0.034	83.508	0.27	1044.6221	1894.4474	pile:88%	 of  in  with  from  to  for
1080	242	169	0.034	83.542	0.107	531.4766	942.5703	code:73%	 http http  https https
1081	691	169	0.034	83.576	0.397	535.6426	1278.4266	code:87%	\n ,\n .\n  #\n  \n  *\n
1082	710	169	0.034	83.611	0.025	1272.9911	2382.739	pile:48%	 de â  par  Radio  Rev aria
1083	1377	169	0.034	83.645	0.404	455.0468	827.6191	code:96%	)  Copyright Copyright :
1084	1619	169	0.034	83.68	0.284	832.6123	1403.2949	wiki:68%	 during  of  During  to  from During
1085	1835	169	0.034	83.714	0.249	966.1074	1481.7959	math:74%	 its 's  their  our  your  Our
1086	428	168	0.034	83.748	0.257	975.5059	1566.0859	web:45%	 take  took  takes  taking  taken  Take
1087	536	168	0.034	83.782	1.0	1012.8086	2028.625	code:49%	=
1088	720	168	0.034	83.817	0.012	1146.8624	1780.9862	code:96%	 group  failed File  monitoring orama 1
1089	1119	168	0.034	83.851	0.04	1161.186	2000.3773	pile:34%	 de ma uv </ é ,
1090	1194	168	0.034	83.885	0.401	992.7589	1731.1309	math:52%	�  � ー�
1091	1907	168	0.034	83.919	0.655	1026.5565	1709.3485	web:45%	 and  or ,  but  yet and
1092	335	167	0.034	83.953	0.152	910.3594	1790.6515	code:80%	0 1 5 4 2 3
1093	505	167	0.034	83.987	0.169	939.2514	1730.3834	pile:97%	 of  to  as  for  with  using
1094	1076	167	0.034	84.021	0.165	1042.7637	1639.5897	code:98%	\n \n\n ')\n\n )\n\n '\n ()\n\n
1095	345	166	0.034	84.055	0.226	1603.5985	2640.4814	code:45%	f -f .f  F (f F
1096	1318	166	0.034	84.088	0.075	1035.1378	1652.9784	wiki:69%	yl ic  aromatic ine  nitrogen  a
1097	1881	166	0.034	84.122	0.014	790.7167	1253.8535	wiki:55%	 York  City  Tokyo  Miami  Nashville  Milwaukee
1098	1972	166	0.034	84.156	0.845	934.293	1551.1366	math:88%	 a A  A a
1099	401	165	0.034	84.19	0.394	978.2783	1478.5352	math:92%	 is  be  not  are ,  called
1100	1295	165	0.034	84.223	0.185	1057.4844	1756.8593	math:48%	1 2 3 8 0 11
1101	1758	165	0.034	84.257	0.229	870.668	1351.4181	code:99%	\n\n\n )\n\n\n \n\n )\n\n ()\n\n\n \n
1102	1971	165	0.034	84.29	0.062	1061.4257	1750.7676	pile:92%	 receptors )  proteins  cells ases  mechanisms
1103	598	164	0.033	84.324	0.61	737.9785	1123.0645	code:97%	#  #  ## #######  --- /////
1104	617	164	0.033	84.357	0.032	1317.1544	1809.2344	pile:95%	 poor  overall  different  modified  significant -term
1105	1258	164	0.033	84.39	0.946	1283.2743	2252.8467	math:95%	{  {
1106	1699	164	0.033	84.424	0.017	804.2695	1451.6271	web:38%	 trees  area  land ies  lakes  sites
1107	1954	164	0.033	84.457	1.0	838.5253	1557.5537	math:44%	,
1108	625	163	0.033	84.49	0.347	967.2754	1670.3771	web:42%	 every  each  Each  one  Every  another
1109	1631	163	0.033	84.523	0.232	1019.5229	1578.2847	wiki:62%	 until  since  after  before  Since  By
1110	5	162	0.033	84.556	0.905	382.586	640.1855	code:98%	from  from import
1111	170	162	0.033	84.589	0.464	833.0645	1493.6581	math:59%	 we  We We  also  authors .We
1112	641	162	0.033	84.622	0.016	941.8711	1502.7334	web:41%	 Lancaster  Beach  Austin ford  Niagara  Gate
1113	833	162	0.033	84.655	0.169	915.7685	1545.6025	math:88%	2 1 (x (R 3 0
1114	1417	162	0.033	84.688	0.031	737.7295	1335.5575	wiki:44%	 Group  Company  Library  University  Bank  Angola
1115	1741	162	0.033	84.721	0.405	748.9326	1480.5889	wiki:62%	 Al  al Al  El al El
1116	1966	162	0.033	84.754	0.513	351.835	647.2597	code:98%	.\n \n :\n  \n >\n ).\n
1117	272	161	0.033	84.787	0.193	536.4268	1296.7472	wiki:81%	5 1 2 3 7 0
1118	1831	161	0.033	84.82	0.285	828.917	1310.4784	code:100%	, ", ',                                        
1119	472	160	0.033	84.852	0.685	844.0776	1578.1904	wiki:73%	,  , ), "),  ), “,
1120	499	160	0.033	84.885	0.027	1127.2601	1694.6421	pile:54%	 the  of  football  in  champions 2
1121	539	160	0.033	84.917	1.0	839.5576	1351.9883	wiki:60%	,
1122	666	160	0.033	84.95	0.185	1188.1415	1744.4244	web:62%	 of  with  as  on  to  for
1123	1103	160	0.033	84.982	0.283	1149.4243	1608.6066	code:95%	\n\n \n .\n \n\n\n '\n '\n\n
1124	1363	160	0.033	85.015	0.014	1230.1561	2050.8413	web:60%	 is  one  party %  glove  toe
1125	1931	160	0.033	85.047	0.08	589.8126	1249.0723	wiki:62%	 member  members  head  president  President  Director
1126	1962	160	0.033	85.08	0.735	791.4111	1264.629	wiki:84%	. ). ".  . )). ").
1127	156	159	0.032	85.112	0.05	1376.8817	2012.0449	pile:89%	 cells )  uptake  mutation 1 GO
